id,ref_count,year,year_ref,doc_type,n_citation_ref,n_citation,n_citation_ref_count,Point
162119488,6,6,6,6,6,6,6,6
140514530,6,6,6,6,6,6,6,6
59961772,6,6,6,6,6,6,6,6
62117928,6,6,6,6,6,6,6,6
49443643,6,6,6,6,6,6,6,6
6092101,6,6,6,6,6,6,6,6
121708800,6,6,6,6,6,6,6,6
111699039,6,6,6,6,6,6,6,6
111703362,6,6,6,6,6,6,6,6
111705058,6,6,6,6,6,6,6,6
111654125,6,6,6,6,6,6,6,6
59942716,6,6,6,6,6,6,6,6
111640994,6,6,6,6,6,6,6,6
59930248,6,6,6,6,6,6,6,6
111635595,6,6,6,6,6,6,6,6
113996239,6,6,6,6,6,6,6,6
111631386,6,6,6,6,6,6,6,6
62261762,6,6,6,6,6,6,6,6
111627438,6,6,6,6,6,6,6,6
6149347,6,6,6,6,6,6,6,6
62263479,6,6,6,6,6,6,6,6
59926879,6,6,6,6,6,6,6,6
4265437,6,6,6,6,6,6,6,6
59917116,6,6,6,6,6,6,6,6
47525045,6,6,6,6,6,6,6,6
111610616,6,6,6,6,6,6,6,6
49497272,6,6,6,6,6,6,6,6
49431805,6,6,6,6,6,6,6,6
62207217,6,6,6,6,6,6,6,6
4313108,6,6,6,6,6,6,6,6
60018480,6,6,6,6,6,6,6,6
113904521,6,6,6,6,6,6,6,6
113905334,6,6,6,6,6,6,6,6
121667865,6,6,6,6,6,6,6,6
121671687,6,6,6,6,6,6,6,6
121672496,6,6,6,6,6,6,6,6
120984042,6,6,6,6,6,6,6,6
49397060,6,6,6,6,6,6,6,6
140532440,6,6,6,6,6,6,6,6
6054942,6,6,6,6,6,6,6,6
4329020,6,6,6,6,6,6,6,6
4326812,6,6,6,6,6,6,6,6
111792431,6,6,6,6,6,6,6,6
162854924,6,6,6,6,6,6,6,6
47621535,6,6,6,6,6,6,6,6
162136536,6,6,6,6,6,6,6,6
121704856,6,6,6,6,6,6,6,6
62168764,6,6,6,6,6,6,6,6
6068371,6,6,6,6,6,6,6,6
60017057,6,6,6,6,6,6,6,6
162129211,6,6,6,6,6,6,6,6
47618896,6,6,6,6,6,6,6,6
47618795,6,6,6,6,6,6,6,6
113928943,6,6,6,6,6,6,6,6
113932145,6,6,6,6,6,6,6,6
47608646,6,6,6,6,6,6,6,6
111749235,6,6,6,6,6,6,6,6
140524791,6,6,6,6,6,6,6,6
140524527,6,6,6,6,6,6,6,6
62200823,6,6,6,6,6,6,6,6
140522081,6,6,6,6,6,6,6,6
121738892,6,6,6,6,6,6,6,6
145256234,6,6,6,6,6,6,6,6
111607860,6,6,6,6,6,6,6,6
59846572,6,6,6,6,6,6,6,6
62376914,6,6,6,6,6,6,6,6
62377686,6,6,6,6,6,6,6,6
111503224,6,6,6,6,6,6,6,6
47440325,6,6,6,6,6,6,6,6
62383995,6,6,6,6,6,6,6,6
140449816,6,6,6,6,6,6,6,6
162056256,6,6,6,6,6,6,6,6
114062857,6,6,6,6,6,6,6,6
62400434,6,6,6,6,6,6,6,6
62400566,6,6,6,6,6,6,6,6
114064350,6,6,6,6,6,6,6,6
4225160,6,6,6,6,6,6,6,6
6266123,6,6,6,6,6,6,6,6
140419571,6,6,6,6,6,6,6,6
162920377,6,6,6,6,6,6,6,6
114057808,6,6,6,6,6,6,6,6
62447587,6,6,6,6,6,6,6,6
47362746,6,6,6,6,6,6,6,6
62456792,6,6,6,6,6,6,6,6
162036325,6,6,6,6,6,6,6,6
62486723,6,6,6,6,6,6,6,6
62491130,6,6,6,6,6,6,6,6
111415382,6,6,6,6,6,6,6,6
6301683,6,6,6,6,6,6,6,6
120923421,6,6,6,6,6,6,6,6
47320094,6,6,6,6,6,6,6,6
121779126,6,6,6,6,6,6,6,6
49545711,6,6,6,6,6,6,6,6
62506101,6,6,6,6,6,6,6,6
62506811,6,6,6,6,6,6,6,6
47442847,6,6,6,6,6,6,6,6
140462934,6,6,6,6,6,6,6,6
121739128,6,6,6,6,6,6,6,6
62317679,6,6,6,6,6,6,6,6
49511221,6,6,6,6,6,6,6,6
146096380,6,6,6,6,6,6,6,6
6162353,6,6,6,6,6,6,6,6
4239067,6,6,6,6,6,6,6,6
162091261,6,6,6,6,6,6,6,6
146100381,6,6,6,6,6,6,6,6
6172808,6,6,6,6,6,6,6,6
146100567,6,6,6,6,6,6,6,6
121746311,6,6,6,6,6,6,6,6
62302794,6,6,6,6,6,6,6,6
162090499,6,6,6,6,6,6,6,6
62306666,6,6,6,6,6,6,6,6
6189663,6,6,6,6,6,6,6,6
146105244,6,6,6,6,6,6,6,6
62324326,6,6,6,6,6,6,6,6
59852817,6,6,6,6,6,6,6,6
62326322,6,6,6,6,6,6,6,6
111541020,6,6,6,6,6,6,6,6
47475091,6,6,6,6,6,6,6,6
162069171,6,6,6,6,6,6,6,6
49514851,6,6,6,6,6,6,6,6
62335116,6,6,6,6,6,6,6,6
162063523,6,6,6,6,6,6,6,6
62346503,6,6,6,6,6,6,6,6
59867477,6,6,6,6,6,6,6,6
114043926,6,6,6,6,6,6,6,6
146125889,6,6,6,6,6,6,6,6
4228954,6,6,6,6,6,6,6,6
47462973,6,6,6,6,6,6,6,6
114053453,6,6,6,6,6,6,6,6
162837147,6,6,6,6,6,6,6,6
5991403,6,6,6,6,6,6,6,6
61613979,6,6,6,6,6,6,6,6
112148001,6,6,6,6,6,6,6,6
112131548,6,6,6,6,6,6,6,6
47940889,6,6,6,6,6,6,6,6
5719844,6,6,6,6,6,6,6,6
112139336,6,6,6,6,6,6,6,6
61771275,6,6,6,6,6,6,6,6
61768128,6,6,6,6,6,6,6,6
112148660,6,6,6,6,6,6,6,6
111875395,6,6,6,6,6,6,6,6
60165305,6,6,6,6,6,6,6,6
112154549,6,6,6,6,6,6,6,6
112155620,6,6,6,6,6,6,6,6
61761030,6,6,6,6,6,6,6,6
113746120,6,6,6,6,6,6,6,6
61757119,6,6,6,6,6,6,6,6
61784506,6,6,6,6,6,6,6,6
162246626,6,6,6,6,6,6,6,6
4438481,6,6,6,6,6,6,6,6
61804484,6,6,6,6,6,6,6,6
60148225,6,6,6,6,6,6,6,6
49287587,6,6,6,6,6,6,6,6
112105252,6,6,6,6,6,6,6,6
61822087,6,6,6,6,6,6,6,6
113778414,6,6,6,6,6,6,6,6
112090978,6,6,6,6,6,6,6,6
121038485,6,6,6,6,6,6,6,6
162784201,6,6,6,6,6,6,6,6
141239875,6,6,6,6,6,6,6,6
121529258,6,6,6,6,6,6,6,6
162240819,6,6,6,6,6,6,6,6
61835501,6,6,6,6,6,6,6,6
112079613,6,6,6,6,6,6,6,6
61756616,6,6,6,6,6,6,6,6
145873026,6,6,6,6,6,6,6,6
162266594,6,6,6,6,6,6,6,6
49266694,6,6,6,6,6,6,6,6
113721394,6,6,6,6,6,6,6,6
112266661,6,6,6,6,6,6,6,6
5612066,6,6,6,6,6,6,6,6
61625740,6,6,6,6,6,6,6,6
113723546,6,6,6,6,6,6,6,6
140721270,6,6,6,6,6,6,6,6
140720443,6,6,6,6,6,6,6,6
145835026,6,6,6,6,6,6,6,6
5639103,6,6,6,6,6,6,6,6
61647095,6,6,6,6,6,6,6,6
121493433,6,6,6,6,6,6,6,6
48058904,6,6,6,6,6,6,6,6
48058385,6,6,6,6,6,6,6,6
5650260,6,6,6,6,6,6,6,6
48038005,6,6,6,6,6,6,6,6
61753857,6,6,6,6,6,6,6,6
140691826,6,6,6,6,6,6,6,6
48032091,6,6,6,6,6,6,6,6
121500054,6,6,6,6,6,6,6,6
61694628,6,6,6,6,6,6,6,6
121508785,6,6,6,6,6,6,6,6
145858634,6,6,6,6,6,6,6,6
140668113,6,6,6,6,6,6,6,6
47983328,6,6,6,6,6,6,6,6
141230884,6,6,6,6,6,6,6,6
112174354,6,6,6,6,6,6,6,6
140659268,6,6,6,6,6,6,6,6
5685452,6,6,6,6,6,6,6,6
61749939,6,6,6,6,6,6,6,6
145379485,6,6,6,6,6,6,6,6
47899866,6,6,6,6,6,6,6,6
47894578,6,6,6,6,6,6,6,6
121531023,6,6,6,6,6,6,6,6
146027863,6,6,6,6,6,6,6,6
111977781,6,6,6,6,6,6,6,6
49348746,6,6,6,6,6,6,6,6
145999610,6,6,6,6,6,6,6,6
140582292,6,6,6,6,6,6,6,6
140581939,6,6,6,6,6,6,6,6
60086903,6,6,6,6,6,6,6,6
113853707,6,6,6,6,6,6,6,6
140573528,6,6,6,6,6,6,6,6
47731504,6,6,6,6,6,6,6,6
47718992,6,6,6,6,6,6,6,6
60066373,6,6,6,6,6,6,6,6
49354740,6,6,6,6,6,6,6,6
111922409,6,6,6,6,6,6,6,6
111900342,6,6,6,6,6,6,6,6
146029523,6,6,6,6,6,6,6,6
111980288,6,6,6,6,6,6,6,6
62090191,6,6,6,6,6,6,6,6
162154816,6,6,6,6,6,6,6,6
141278961,6,6,6,6,6,6,6,6
111889945,6,6,6,6,6,6,6,6
162827212,6,6,6,6,6,6,6,6
121635792,6,6,6,6,6,6,6,6
121001444,6,6,6,6,6,6,6,6
145343081,6,6,6,6,6,6,6,6
47675354,6,6,6,6,6,6,6,6
60039389,6,6,6,6,6,6,6,6
62108848,6,6,6,6,6,6,6,6
4358642,6,6,6,6,6,6,6,6
5977128,6,6,6,6,6,6,6,6
60039130,6,6,6,6,6,6,6,6
61992395,6,6,6,6,6,6,6,6
111983443,6,6,6,6,6,6,6,6
121543374,6,6,6,6,6,6,6,6
49330255,6,6,6,6,6,6,6,6
113805203,6,6,6,6,6,6,6,6
61850119,6,6,6,6,6,6,6,6
113809051,6,6,6,6,6,6,6,6
61865011,6,6,6,6,6,6,6,6
141248337,6,6,6,6,6,6,6,6
113821110,6,6,6,6,6,6,6,6
5782117,6,6,6,6,6,6,6,6
47833032,6,6,6,6,6,6,6,6
162219750,6,6,6,6,6,6,6,6
140614878,6,6,6,6,6,6,6,6
140614223,6,6,6,6,6,6,6,6
61915276,6,6,6,6,6,6,6,6
112024736,6,6,6,6,6,6,6,6
5819577,6,6,6,6,6,6,6,6
47805180,6,6,6,6,6,6,6,6
140596513,6,6,6,6,6,6,6,6
140611715,6,6,6,6,6,6,6,6
61928328,6,6,6,6,6,6,6,6
61931058,6,6,6,6,6,6,6,6
5838705,6,6,6,6,6,6,6,6
5841062,6,6,6,6,6,6,6,6
60093550,6,6,6,6,6,6,6,6
112005793,6,6,6,6,6,6,6,6
60092397,6,6,6,6,6,6,6,6
61945002,6,6,6,6,6,6,6,6
113840492,6,6,6,6,6,6,6,6
141273621,6,6,6,6,6,6,6,6
60089199,6,6,6,6,6,6,6,6
162809564,6,6,6,6,6,6,6,6
47778675,6,6,6,6,6,6,6,6
3458895,6,6,6,6,6,6,6,6
109611225,6,6,6,6,6,6,6,6
10517832,6,6,6,6,6,6,6,6
57647708,6,6,6,6,6,6,6,6
116095830,6,6,6,6,6,6,6,6
9638028,6,6,6,6,6,6,6,6
163738110,6,6,6,6,6,6,6,6
67143376,6,6,6,6,6,6,6,6
51386066,6,6,6,6,6,6,6,6
67136214,6,6,6,6,6,6,6,6
123489853,6,6,6,6,6,6,6,6
123512928,6,6,6,6,6,6,6,6
2467813,6,6,6,6,6,6,6,6
116070692,6,6,6,6,6,6,6,6
51349034,6,6,6,6,6,6,6,6
67123339,6,6,6,6,6,6,6,6
107294284,6,6,6,6,6,6,6,6
43565078,6,6,6,6,6,6,6,6
138577463,6,6,6,6,6,6,6,6
43480788,6,6,6,6,6,6,6,6
67199748,6,6,6,6,6,6,6,6
9672914,6,6,6,6,6,6,6,6
123500707,6,6,6,6,6,6,6,6
123503243,6,6,6,6,6,6,6,6
57610490,6,6,6,6,6,6,6,6
107201349,6,6,6,6,6,6,6,6
107199597,6,6,6,6,6,6,6,6
57603426,6,6,6,6,6,6,6,6
160678529,6,6,6,6,6,6,6,6
142266074,6,6,6,6,6,6,6,6
57602062,6,6,6,6,6,6,6,6
116109675,6,6,6,6,6,6,6,6
107174378,6,6,6,6,6,6,6,6
116116766,6,6,6,6,6,6,6,6
9691476,6,6,6,6,6,6,6,6
43566506,6,6,6,6,6,6,6,6
51336117,6,6,6,6,6,6,6,6
163708605,6,6,6,6,6,6,6,6
144583386,6,6,6,6,6,6,6,6
138635755,6,6,6,6,6,6,6,6
43655750,6,6,6,6,6,6,6,6
116023429,6,6,6,6,6,6,6,6
67030418,6,6,6,6,6,6,6,6
160732450,6,6,6,6,6,6,6,6
43640798,6,6,6,6,6,6,6,6
116023966,6,6,6,6,6,6,6,6
51310547,6,6,6,6,6,6,6,6
160726064,6,6,6,6,6,6,6,6
2506671,6,6,6,6,6,6,6,6
67041390,6,6,6,6,6,6,6,6
9564427,6,6,6,6,6,6,6,6
67046615,6,6,6,6,6,6,6,6
107347835,6,6,6,6,6,6,6,6
160722039,6,6,6,6,6,6,6,6
116046822,6,6,6,6,6,6,6,6
43613300,6,6,6,6,6,6,6,6
67065830,6,6,6,6,6,6,6,6
107342799,6,6,6,6,6,6,6,6
123471000,6,6,6,6,6,6,6,6
67066386,6,6,6,6,6,6,6,6
67082706,6,6,6,6,6,6,6,6
9591835,6,6,6,6,6,6,6,6
9592944,6,6,6,6,6,6,6,6
116039771,6,6,6,6,6,6,6,6
160716329,6,6,6,6,6,6,6,6
138619854,6,6,6,6,6,6,6,6
138616640,6,6,6,6,6,6,6,6
116039777,6,6,6,6,6,6,6,6
138614799,6,6,6,6,6,6,6,6
120137079,6,6,6,6,6,6,6,6
57593855,6,6,6,6,6,6,6,6
67490418,6,6,6,6,6,6,6,6
57498442,6,6,6,6,6,6,6,6
67419620,6,6,6,6,6,6,6,6
160640159,6,6,6,6,6,6,6,6
43360265,6,6,6,6,6,6,6,6
57491482,6,6,6,6,6,6,6,6
144530142,6,6,6,6,6,6,6,6
120102799,6,6,6,6,6,6,6,6
9807920,6,6,6,6,6,6,6,6
123523566,6,6,6,6,6,6,6,6
107033279,6,6,6,6,6,6,6,6
57515986,6,6,6,6,6,6,6,6
107038251,6,6,6,6,6,6,6,6
9798061,6,6,6,6,6,6,6,6
67380375,6,6,6,6,6,6,6,6
9785351,6,6,6,6,6,6,6,6
138492638,6,6,6,6,6,6,6,6
116199956,6,6,6,6,6,6,6,6
116200823,6,6,6,6,6,6,6,6
9829922,6,6,6,6,6,6,6,6
138487912,6,6,6,6,6,6,6,6
51485825,6,6,6,6,6,6,6,6
106977417,6,6,6,6,6,6,6,6
67430961,6,6,6,6,6,6,6,6
43330288,6,6,6,6,6,6,6,6
116228580,6,6,6,6,6,6,6,6
43324461,6,6,6,6,6,6,6,6
57469602,6,6,6,6,6,6,6,6
123608001,6,6,6,6,6,6,6,6
106966274,6,6,6,6,6,6,6,6
9863685,6,6,6,6,6,6,6,6
67472009,6,6,6,6,6,6,6,6
57456763,6,6,6,6,6,6,6,6
138519328,6,6,6,6,6,6,6,6
123560800,6,6,6,6,6,6,6,6
67353944,6,6,6,6,6,6,6,6
9748151,6,6,6,6,6,6,6,6
9714234,6,6,6,6,6,6,6,6
9715214,6,6,6,6,6,6,6,6
123529071,6,6,6,6,6,6,6,6
51407305,6,6,6,6,6,6,6,6
9720390,6,6,6,6,6,6,6,6
51418422,6,6,6,6,6,6,6,6
2415466,6,6,6,6,6,6,6,6
160668063,6,6,6,6,6,6,6,6
9740975,6,6,6,6,6,6,6,6
57560319,6,6,6,6,6,6,6,6
107103362,6,6,6,6,6,6,6,6
160667495,6,6,6,6,6,6,6,6
43416609,6,6,6,6,6,6,6,6
67294321,6,6,6,6,6,6,6,6
9751057,6,6,6,6,6,6,6,6
51462483,6,6,6,6,6,6,6,6
142282367,6,6,6,6,6,6,6,6
107093895,6,6,6,6,6,6,6,6
43400321,6,6,6,6,6,6,6,6
107089405,6,6,6,6,6,6,6,6
67313032,6,6,6,6,6,6,6,6
9760914,6,6,6,6,6,6,6,6
116168641,6,6,6,6,6,6,6,6
9762332,6,6,6,6,6,6,6,6
51439770,6,6,6,6,6,6,6,6
123558822,6,6,6,6,6,6,6,6
57534117,6,6,6,6,6,6,6,6
67336036,6,6,6,6,6,6,6,6
163752890,6,6,6,6,6,6,6,6
142288147,6,6,6,6,6,6,6,6
142227978,6,6,6,6,6,6,6,6
107380275,6,6,6,6,6,6,6,6
107386170,6,6,6,6,6,6,6,6
147553320,6,6,6,6,6,6,6,6
107702713,6,6,6,6,6,6,6,6
115861555,6,6,6,6,6,6,6,6
107711697,6,6,6,6,6,6,6,6
57955994,6,6,6,6,6,6,6,6
9313501,6,6,6,6,6,6,6,6
107720460,6,6,6,6,6,6,6,6
107726217,6,6,6,6,6,6,6,6
142227658,6,6,6,6,6,6,6,6
43900638,6,6,6,6,6,6,6,6
2675101,6,6,6,6,6,6,6,6
51136210,6,6,6,6,6,6,6,6
9298427,6,6,6,6,6,6,6,6
107752125,6,6,6,6,6,6,6,6
66622014,6,6,6,6,6,6,6,6
66670465,6,6,6,6,6,6,6,6
43892872,6,6,6,6,6,6,6,6
138753501,6,6,6,6,6,6,6,6
66675033,6,6,6,6,6,6,6,6
163622898,6,6,6,6,6,6,6,6
142153384,6,6,6,6,6,6,6,6
66695877,6,6,6,6,6,6,6,6
107674734,6,6,6,6,6,6,6,6
115871511,6,6,6,6,6,6,6,6
120198800,6,6,6,6,6,6,6,6
66709015,6,6,6,6,6,6,6,6
66722570,6,6,6,6,6,6,6,6
9328987,6,6,6,6,6,6,6,6
138738183,6,6,6,6,6,6,6,6
43864169,6,6,6,6,6,6,6,6
51160387,6,6,6,6,6,6,6,6
51168663,6,6,6,6,6,6,6,6
107755479,6,6,6,6,6,6,6,6
138819276,6,6,6,6,6,6,6,6
144657142,6,6,6,6,6,6,6,6
107865192,6,6,6,6,6,6,6,6
163580441,6,6,6,6,6,6,6,6
107916759,6,6,6,6,6,6,6,6
66430882,6,6,6,6,6,6,6,6
44016698,6,6,6,6,6,6,6,6
51118639,6,6,6,6,6,6,6,6
147500554,6,6,6,6,6,6,6,6
44011876,6,6,6,6,6,6,6,6
107893119,6,6,6,6,6,6,6,6
9181614,6,6,6,6,6,6,6,6
115802550,6,6,6,6,6,6,6,6
58016661,6,6,6,6,6,6,6,6
58015771,6,6,6,6,6,6,6,6
9191086,6,6,6,6,6,6,6,6
115815383,6,6,6,6,6,6,6,6
43976820,6,6,6,6,6,6,6,6
43927268,6,6,6,6,6,6,6,6
138865867,6,6,6,6,6,6,6,6
9192737,6,6,6,6,6,6,6,6
107849612,6,6,6,6,6,6,6,6
9205999,6,6,6,6,6,6,6,6
107829350,6,6,6,6,6,6,6,6
43969157,6,6,6,6,6,6,6,6
115831355,6,6,6,6,6,6,6,6
43950959,6,6,6,6,6,6,6,6
160834440,6,6,6,6,6,6,6,6
43946849,6,6,6,6,6,6,6,6
163591901,6,6,6,6,6,6,6,6
9275675,6,6,6,6,6,6,6,6
9277050,6,6,6,6,6,6,6,6
66572768,6,6,6,6,6,6,6,6
9348378,6,6,6,6,6,6,6,6
163630869,6,6,6,6,6,6,6,6
51169868,6,6,6,6,6,6,6,6
107443397,6,6,6,6,6,6,6,6
160757454,6,6,6,6,6,6,6,6
160757238,6,6,6,6,6,6,6,6
147626020,6,6,6,6,6,6,6,6
2573304,6,6,6,6,6,6,6,6
66910983,6,6,6,6,6,6,6,6
9481771,6,6,6,6,6,6,6,6
163648084,6,6,6,6,6,6,6,6
66916668,6,6,6,6,6,6,6,6
123425858,6,6,6,6,6,6,6,6
43731716,6,6,6,6,6,6,6,6
115970217,6,6,6,6,6,6,6,6
123430771,6,6,6,6,6,6,6,6
147636011,6,6,6,6,6,6,6,6
115970689,6,6,6,6,6,6,6,6
115972513,6,6,6,6,6,6,6,6
43769752,6,6,6,6,6,6,6,6
144618594,6,6,6,6,6,6,6,6
115986195,6,6,6,6,6,6,6,6
57782380,6,6,6,6,6,6,6,6
9514471,6,6,6,6,6,6,6,6
107413724,6,6,6,6,6,6,6,6
160743644,6,6,6,6,6,6,6,6
115996593,6,6,6,6,6,6,6,6
66990465,6,6,6,6,6,6,6,6
144603268,6,6,6,6,6,6,6,6
116000224,6,6,6,6,6,6,6,6
163682596,6,6,6,6,6,6,6,6
107400147,6,6,6,6,6,6,6,6
57717434,6,6,6,6,6,6,6,6
67004898,6,6,6,6,6,6,6,6
163640531,6,6,6,6,6,6,6,6
138690076,6,6,6,6,6,6,6,6
107640466,6,6,6,6,6,6,6,6
51185965,6,6,6,6,6,6,6,6
147574900,6,6,6,6,6,6,6,6
123362291,6,6,6,6,6,6,6,6
107615642,6,6,6,6,6,6,6,6
107612108,6,6,6,6,6,6,6,6
43843498,6,6,6,6,6,6,6,6
115903057,6,6,6,6,6,6,6,6
123364382,6,6,6,6,6,6,6,6
123365941,6,6,6,6,6,6,6,6
9374102,6,6,6,6,6,6,6,6
107592570,6,6,6,6,6,6,6,6
160793614,6,6,6,6,6,6,6,6
57888828,6,6,6,6,6,6,6,6
138710363,6,6,6,6,6,6,6,6
66789958,6,6,6,6,6,6,6,6
107556815,6,6,6,6,6,6,6,6
144627171,6,6,6,6,6,6,6,6
51188877,6,6,6,6,6,6,6,6
147595871,6,6,6,6,6,6,6,6
66807140,6,6,6,6,6,6,6,6
51192407,6,6,6,6,6,6,6,6
2589729,6,6,6,6,6,6,6,6
9417692,6,6,6,6,6,6,6,6
147601958,6,6,6,6,6,6,6,6
51221011,6,6,6,6,6,6,6,6
115955208,6,6,6,6,6,6,6,6
43787340,6,6,6,6,6,6,6,6
66838807,6,6,6,6,6,6,6,6
160787791,6,6,6,6,6,6,6,6
144628838,6,6,6,6,6,6,6,6
66852740,6,6,6,6,6,6,6,6
9878054,6,6,6,6,6,6,6,6
144512389,6,6,6,6,6,6,6,6
3453007,6,6,6,6,6,6,6,6
2185224,6,6,6,6,6,6,6,6
142434793,6,6,6,6,6,6,6,6
106331880,6,6,6,6,6,6,6,6
106331902,6,6,6,6,6,6,6,6
42787134,6,6,6,6,6,6,6,6
138224574,6,6,6,6,6,6,6,6
123855990,6,6,6,6,6,6,6,6
42817327,6,6,6,6,6,6,6,6
2158100,6,6,6,6,6,6,6,6
116527350,6,6,6,6,6,6,6,6
160450790,6,6,6,6,6,6,6,6
144399235,6,6,6,6,6,6,6,6
138239145,6,6,6,6,6,6,6,6
42827726,6,6,6,6,6,6,6,6
68121886,6,6,6,6,6,6,6,6
144390882,6,6,6,6,6,6,6,6
68176036,6,6,6,6,6,6,6,6
123856455,6,6,6,6,6,6,6,6
68177936,6,6,6,6,6,6,6,6
2176535,6,6,6,6,6,6,6,6
138206669,6,6,6,6,6,6,6,6
106311994,6,6,6,6,6,6,6,6
57104351,6,6,6,6,6,6,6,6
106300543,6,6,6,6,6,6,6,6
116550865,6,6,6,6,6,6,6,6
57101762,6,6,6,6,6,6,6,6
142442699,6,6,6,6,6,6,6,6
42759685,6,6,6,6,6,6,6,6
147997928,6,6,6,6,6,6,6,6
123869486,6,6,6,6,6,6,6,6
42748050,6,6,6,6,6,6,6,6
42746296,6,6,6,6,6,6,6,6
163852864,6,6,6,6,6,6,6,6
42834125,6,6,6,6,6,6,6,6
119992459,6,6,6,6,6,6,6,6
123812253,6,6,6,6,6,6,6,6
10155787,6,6,6,6,6,6,6,6
106479787,6,6,6,6,6,6,6,6
51773727,6,6,6,6,6,6,6,6
106466962,6,6,6,6,6,6,6,6
160483001,6,6,6,6,6,6,6,6
68005333,6,6,6,6,6,6,6,6
42905718,6,6,6,6,6,6,6,6
144409659,6,6,6,6,6,6,6,6
106453523,6,6,6,6,6,6,6,6
138272085,6,6,6,6,6,6,6,6
57156781,6,6,6,6,6,6,6,6
2224240,6,6,6,6,6,6,6,6
144407391,6,6,6,6,6,6,6,6
51794740,6,6,6,6,6,6,6,6
68033377,6,6,6,6,6,6,6,6
68113803,6,6,6,6,6,6,6,6
68043456,6,6,6,6,6,6,6,6
2208604,6,6,6,6,6,6,6,6
68057371,6,6,6,6,6,6,6,6
10203284,6,6,6,6,6,6,6,6
68059783,6,6,6,6,6,6,6,6
57141099,6,6,6,6,6,6,6,6
10208565,6,6,6,6,6,6,6,6
42851901,6,6,6,6,6,6,6,6
51796616,6,6,6,6,6,6,6,6
51800324,6,6,6,6,6,6,6,6
68103110,6,6,6,6,6,6,6,6
106392311,6,6,6,6,6,6,6,6
57127826,6,6,6,6,6,6,6,6
106389138,6,6,6,6,6,6,6,6
51825941,6,6,6,6,6,6,6,6
148005640,6,6,6,6,6,6,6,6
116245344,6,6,6,6,6,6,6,6
10447511,6,6,6,6,6,6,6,6
68447544,6,6,6,6,6,6,6,6
160356779,6,6,6,6,6,6,6,6
163882957,6,6,6,6,6,6,6,6
51899782,6,6,6,6,6,6,6,6
106091957,6,6,6,6,6,6,6,6
106094002,6,6,6,6,6,6,6,6
42550753,6,6,6,6,6,6,6,6
106240539,6,6,6,6,6,6,6,6
142473062,6,6,6,6,6,6,6,6
106099680,6,6,6,6,6,6,6,6
106103096,6,6,6,6,6,6,6,6
57029133,6,6,6,6,6,6,6,6
2120794,6,6,6,6,6,6,6,6
51855652,6,6,6,6,6,6,6,6
51901835,6,6,6,6,6,6,6,6
68456653,6,6,6,6,6,6,6,6
2088965,6,6,6,6,6,6,6,6
138096143,6,6,6,6,6,6,6,6
2087988,6,6,6,6,6,6,6,6
163888737,6,6,6,6,6,6,6,6
42525944,6,6,6,6,6,6,6,6
106038838,6,6,6,6,6,6,6,6
42524518,6,6,6,6,6,6,6,6
160346473,6,6,6,6,6,6,6,6
148090367,6,6,6,6,6,6,6,6
119966593,6,6,6,6,6,6,6,6
106032749,6,6,6,6,6,6,6,6
160341724,6,6,6,6,6,6,6,6
116629747,6,6,6,6,6,6,6,6
10507999,6,6,6,6,6,6,6,6
138065080,6,6,6,6,6,6,6,6
106124794,6,6,6,6,6,6,6,6
106127442,6,6,6,6,6,6,6,6
10423024,6,6,6,6,6,6,6,6
116589968,6,6,6,6,6,6,6,6
68257294,6,6,6,6,6,6,6,6
144387208,6,6,6,6,6,6,6,6
160405917,6,6,6,6,6,6,6,6
42683775,6,6,6,6,6,6,6,6
68284587,6,6,6,6,6,6,6,6
138162487,6,6,6,6,6,6,6,6
57079444,6,6,6,6,6,6,6,6
138158870,6,6,6,6,6,6,6,6
160400647,6,6,6,6,6,6,6,6
10360438,6,6,6,6,6,6,6,6
144385247,6,6,6,6,6,6,6,6
148023671,6,6,6,6,6,6,6,6
123904517,6,6,6,6,6,6,6,6
2149270,6,6,6,6,6,6,6,6
2145638,6,6,6,6,6,6,6,6
160376846,6,6,6,6,6,6,6,6
123908909,6,6,6,6,6,6,6,6
51843621,6,6,6,6,6,6,6,6
42647057,6,6,6,6,6,6,6,6
10373240,6,6,6,6,6,6,6,6
42638749,6,6,6,6,6,6,6,6
68333653,6,6,6,6,6,6,6,6
68358681,6,6,6,6,6,6,6,6
57047430,6,6,6,6,6,6,6,6
42612476,6,6,6,6,6,6,6,6
148046802,6,6,6,6,6,6,6,6
42599986,6,6,6,6,6,6,6,6
57043912,6,6,6,6,6,6,6,6
68387894,6,6,6,6,6,6,6,6
42580710,6,6,6,6,6,6,6,6
51772020,6,6,6,6,6,6,6,6
10154200,6,6,6,6,6,6,6,6
2229360,6,6,6,6,6,6,6,6
67648459,6,6,6,6,6,6,6,6
51637772,6,6,6,6,6,6,6,6
57302952,6,6,6,6,6,6,6,6
9980808,6,6,6,6,6,6,6,6
43186805,6,6,6,6,6,6,6,6
43192789,6,6,6,6,6,6,6,6
43206751,6,6,6,6,6,6,6,6
2320786,6,6,6,6,6,6,6,6
10149032,6,6,6,6,6,6,6,6
106820100,6,6,6,6,6,6,6,6
123658769,6,6,6,6,6,6,6,6
67629913,6,6,6,6,6,6,6,6
67611799,6,6,6,6,6,6,6,6
51613648,6,6,6,6,6,6,6,6
9954089,6,6,6,6,6,6,6,6
